Start,Finish,Distance (mi),Flights Climbed (count),Steps (count)
03-Mar-2017 00:00,04-Mar-2017 00:00,2.23549471088902,3.0,6551.0
04-Mar-2017 00:00,05-Mar-2017 00:00,2.33355951245024,0.0,5388.0
05-Mar-2017 00:00,06-Mar-2017 00:00,2.28477313106361,5.0,5741.0
06-Mar-2017 00:00,07-Mar-2017 00:00,1.9941600135218,2.0,5644.0
07-Mar-2017 00:00,08-Mar-2017 00:00,2.09128067088246,2.0,5738.0
08-Mar-2017 00:00,09-Mar-2017 00:00,2.54526087874424,4.0,6542.0
09-Mar-2017 00:00,10-Mar-2017 00:00,2.41651256661067,4.0,6609.0
10-Mar-2017 00:00,11-Mar-2017 00:00,2.20438261456531,14.0,7206.69191447151
11-Mar-2017 00:00,12-Mar-2017 00:00,0.960848114292205,0.0,3109.62488029584
12-Mar-2017 00:00,13-Mar-2017 00:00,3.618170517965,9.0,10253.6832052326
13-Mar-2017 00:00,14-Mar-2017 00:00,0.427366678597192,1.0,1379.0
14-Mar-2017 00:00,15-Mar-2017 00:00,1.98173292969092,4.0,5938.0
15-Mar-2017 00:00,16-Mar-2017 00:00,2.86083646504476,0.0,7804.0
16-Mar-2017 00:00,17-Mar-2017 00:00,2.18826428656612,4.0,5424.0
17-Mar-2017 00:00,18-Mar-2017 00:00,3.21107114315654,7.0,8327.0
18-Mar-2017 00:00,19-Mar-2017 00:00,2.70599772031668,0.0,6615.0
19-Mar-2017 00:00,20-Mar-2017 00:00,2.09298322794926,2.0,4745.0
20-Mar-2017 00:00,21-Mar-2017 00:00,2.63017726477415,3.0,7010.0
21-Mar-2017 00:00,22-Mar-2017 00:00,2.21196338383845,2.0,6081.0
22-Mar-2017 00:00,23-Mar-2017 00:00,3.50818718682748,3.0,9170.0
23-Mar-2017 00:00,24-Mar-2017 00:00,1.37245362085457,3.0,4048.0
24-Mar-2017 00:00,25-Mar-2017 00:00,3.22411491887274,5.0,8348.0
25-Mar-2017 00:00,26-Mar-2017 00:00,1.4665920557096,3.0,4463.0
26-Mar-2017 00:00,27-Mar-2017 00:00,1.51647503579107,2.0,4182.0
27-Mar-2017 00:00,28-Mar-2017 00:00,1.93540970730924,0.0,6052.0
28-Mar-2017 00:00,29-Mar-2017 00:00,2.58553333476397,3.0,7554.0
29-Mar-2017 00:00,30-Mar-2017 00:00,1.68883097709278,5.0,4987.0
30-Mar-2017 00:00,31-Mar-2017 00:00,4.4064786645984,0.0,9929.0
31-Mar-2017 00:00,01-Apr-2017 00:00,2.46744572686342,7.0,7137.0
01-Apr-2017 00:00,02-Apr-2017 00:00,3.69952601805344,2.0,9014.0
02-Apr-2017 00:00,03-Apr-2017 00:00,1.36668729618965,1.0,3376.0
03-Apr-2017 00:00,04-Apr-2017 00:00,1.8913793446268,0.0,5230.0
04-Apr-2017 00:00,05-Apr-2017 00:00,2.3119504311509,4.0,6368.0
05-Apr-2017 00:00,06-Apr-2017 00:00,3.29676195306178,1.0,9130.0
06-Apr-2017 00:00,07-Apr-2017 00:00,2.27744348007523,3.0,6460.0
07-Apr-2017 00:00,08-Apr-2017 00:00,1.51954460948062,4.0,4661.0
08-Apr-2017 00:00,09-Apr-2017 00:00,1.48563638352083,0.0,3940.0
09-Apr-2017 00:00,10-Apr-2017 00:00,2.06838935615749,0.0,4983.0
10-Apr-2017 00:00,11-Apr-2017 00:00,2.42906507849104,12.0,7164.0
11-Apr-2017 00:00,12-Apr-2017 00:00,2.60532241708277,1.0,7023.0
12-Apr-2017 00:00,13-Apr-2017 00:00,3.21853500556675,3.0,8379.0
13-Apr-2017 00:00,14-Apr-2017 00:00,2.21668246092046,11.0,6145.0
14-Apr-2017 00:00,15-Apr-2017 00:00,5.9418558120583,11.0,15086.0
15-Apr-2017 00:00,16-Apr-2017 00:00,2.45841505287129,0.0,6116.0
16-Apr-2017 00:00,17-Apr-2017 00:00,2.49217693668996,0.0,5625.0
17-Apr-2017 00:00,18-Apr-2017 00:00,2.14316516543305,1.0,5627.0
18-Apr-2017 00:00,19-Apr-2017 00:00,1.43749875725663,2.0,4357.0
19-Apr-2017 00:00,20-Apr-2017 00:00,4.81645937724068,7.0,12249.0
20-Apr-2017 00:00,21-Apr-2017 00:00,3.50827417879454,0.0,9954.0
21-Apr-2017 00:00,22-Apr-2017 00:00,0.347209794798105,6.0,1257.0
