Start,Finish,Distance (mi),Flights Climbed (count),Steps (count)
11-Jul-2017 00:00,12-Jul-2017 00:00,5.62284354897517,0.0,12455.5598343363
12-Jul-2017 00:00,13-Jul-2017 00:00,5.28864904907506,1.0,12027.4401656637
13-Jul-2017 00:00,14-Jul-2017 00:00,5.21901696054667,0.0,11235.0
14-Jul-2017 00:00,15-Jul-2017 00:00,6.26996465640588,0.0,12727.0
15-Jul-2017 00:00,16-Jul-2017 00:00,0.127207110474954,0.0,284.0
16-Jul-2017 00:00,17-Jul-2017 00:00,2.57097301757609,0.0,5563.0
17-Jul-2017 00:00,18-Jul-2017 00:00,3.23329257138441,0.0,7097.0
18-Jul-2017 00:00,19-Jul-2017 00:00,5.11828962326042,0.0,10630.8609487196
19-Jul-2017 00:00,20-Jul-2017 00:00,3.67445710243387,0.0,8731.1390512804
20-Jul-2017 00:00,21-Jul-2017 00:00,4.72359313833591,0.0,10015.0
21-Jul-2017 00:00,22-Jul-2017 00:00,0.429889445637674,0.0,1091.0
22-Jul-2017 00:00,23-Jul-2017 00:00,1.95166596952188,0.0,3876.63327118412
23-Jul-2017 00:00,24-Jul-2017 00:00,8.0186891886408,0.0,18833.3667288159
24-Jul-2017 00:00,25-Jul-2017 00:00,7.10895860746077,0.0,15507.0
25-Jul-2017 00:00,26-Jul-2017 00:00,4.66263532061263,0.0,11109.0
26-Jul-2017 00:00,27-Jul-2017 00:00,4.69783340292687,0.0,10078.0
27-Jul-2017 00:00,28-Jul-2017 00:00,3.38855753418616,0.0,7602.89411099508
28-Jul-2017 00:00,29-Jul-2017 00:00,6.07743076325428,0.0,12413.6433557398
29-Jul-2017 00:00,30-Jul-2017 00:00,2.78077026333537,7.0,6506.78159104374
30-Jul-2017 00:00,31-Jul-2017 00:00,1.18548129817356,2.0,2921.68094222133
31-Jul-2017 00:00,01-Aug-2017 00:00,4.81146425627945,0.0,10625.0
01-Aug-2017 00:00,02-Aug-2017 00:00,4.51945637477328,3.0,9316.0
02-Aug-2017 00:00,03-Aug-2017 00:00,0.789309184361449,4.0,1965.0
03-Aug-2017 00:00,04-Aug-2017 00:00,6.35829773571766,20.0,13434.0
04-Aug-2017 00:00,05-Aug-2017 00:00,7.04183007066583,0.0,17399.6009066958
05-Aug-2017 00:00,06-Aug-2017 00:00,3.30750696011031,0.0,8518.39909330415
06-Aug-2017 00:00,07-Aug-2017 00:00,2.31149462140777,0.0,5979.0
07-Aug-2017 00:00,08-Aug-2017 00:00,0.985575489140006,0.0,2379.0
08-Aug-2017 00:00,09-Aug-2017 00:00,0.696084864388617,0.0,1755.0
09-Aug-2017 00:00,10-Aug-2017 00:00,0.51698083194016,0.0,1218.0
10-Aug-2017 00:00,11-Aug-2017 00:00,6.34554920187277,0.0,15104.0
11-Aug-2017 00:00,12-Aug-2017 00:00,6.75505480554536,0.0,14190.0
12-Aug-2017 00:00,13-Aug-2017 00:00,0.900013743868799,0.0,2406.0
13-Aug-2017 00:00,14-Aug-2017 00:00,9.52742235346487,0.0,21813.0
14-Aug-2017 00:00,15-Aug-2017 00:00,5.61255393501299,0.0,13923.0
15-Aug-2017 00:00,16-Aug-2017 00:00,8.66129940272085,0.0,19656.4555167945
16-Aug-2017 00:00,17-Aug-2017 00:00,5.83964827297728,0.0,14702.5444832055
17-Aug-2017 00:00,18-Aug-2017 00:00,7.66136570330601,0.0,18228.8137931477
18-Aug-2017 00:00,19-Aug-2017 00:00,6.59839607639855,0.0,14141.1991437331
19-Aug-2017 00:00,20-Aug-2017 00:00,5.35676570992281,0.0,13233.2027587026
20-Aug-2017 00:00,21-Aug-2017 00:00,7.71661486295763,0.0,17202.7843044167
21-Aug-2017 00:00,22-Aug-2017 00:00,6.25368756699856,0.0,15001.9571517439
22-Aug-2017 00:00,23-Aug-2017 00:00,6.23750760897003,0.0,13895.0428482561
23-Aug-2017 00:00,24-Aug-2017 00:00,3.32389464430548,0.0,6968.0
24-Aug-2017 00:00,25-Aug-2017 00:00,6.15668247433951,9.0,14225.0
25-Aug-2017 00:00,26-Aug-2017 00:00,8.44003906903037,9.0,18289.2958098438
26-Aug-2017 00:00,27-Aug-2017 00:00,0.996258704648872,6.0,2117.70419015616
27-Aug-2017 00:00,28-Aug-2017 00:00,10.1185681880535,19.0,21757.2498349157
28-Aug-2017 00:00,29-Aug-2017 00:00,4.11128856284807,19.0,10106.7501650844
29-Aug-2017 00:00,30-Aug-2017 00:00,0.378999329994835,0.0,883.435791368936
30-Aug-2017 00:00,31-Aug-2017 00:00,6.71906519173519,0.0,13143.5642086311
31-Aug-2017 00:00,01-Sep-2017 00:00,6.72532991089222,0.0,13954.94236476
01-Sep-2017 00:00,02-Sep-2017 00:00,4.60791173631254,14.0,10196.05763524
02-Sep-2017 00:00,03-Sep-2017 00:00,0.426260637873364,0.0,1052.0
03-Sep-2017 00:00,04-Sep-2017 00:00,2.45774164646311,10.0,5367.0
04-Sep-2017 00:00,05-Sep-2017 00:00,4.28823205821388,16.0,9824.0
05-Sep-2017 00:00,06-Sep-2017 00:00,5.39966957337533,30.0,11990.0
06-Sep-2017 00:00,07-Sep-2017 00:00,8.1998973634138,29.0,17948.5953026745
07-Sep-2017 00:00,08-Sep-2017 00:00,3.90750628103663,14.0,8590.40469732548
08-Sep-2017 00:00,09-Sep-2017 00:00,2.88454177602682,15.0,7042.0
09-Sep-2017 00:00,10-Sep-2017 00:00,0.385529756224348,0.0,879.0
10-Sep-2017 00:00,11-Sep-2017 00:00,3.35648562395247,5.0,7651.0
11-Sep-2017 00:00,12-Sep-2017 00:00,5.59869559999773,17.0,12533.0
12-Sep-2017 00:00,13-Sep-2017 00:00,3.91915201986854,13.0,8659.0
13-Sep-2017 00:00,14-Sep-2017 00:00,6.3943973926248,25.0,15554.0
14-Sep-2017 00:00,15-Sep-2017 00:00,4.79735598241221,31.0,10894.0
15-Sep-2017 00:00,16-Sep-2017 00:00,9.51438598583844,12.0,22647.0
16-Sep-2017 00:00,17-Sep-2017 00:00,1.32769625387691,2.0,3503.0
17-Sep-2017 00:00,18-Sep-2017 00:00,3.11113099498558,15.0,8192.0
18-Sep-2017 00:00,19-Sep-2017 00:00,6.68779746951001,38.0,16363.0
19-Sep-2017 00:00,20-Sep-2017 00:00,4.59408926866849,19.0,10491.0
20-Sep-2017 00:00,21-Sep-2017 00:00,4.79341517704393,24.0,12199.0
21-Sep-2017 00:00,22-Sep-2017 00:00,6.16425443972892,32.0,14771.0
22-Sep-2017 00:00,23-Sep-2017 00:00,5.75627793647328,18.0,12557.389882772
23-Sep-2017 00:00,24-Sep-2017 00:00,4.55440437499045,7.0,10798.610117228
24-Sep-2017 00:00,25-Sep-2017 00:00,1.16627644555198,1.0,2830.0
25-Sep-2017 00:00,26-Sep-2017 00:00,4.99225440529488,0.0,11370.0
26-Sep-2017 00:00,27-Sep-2017 00:00,4.31917138950683,0.0,10689.0
27-Sep-2017 00:00,28-Sep-2017 00:00,6.89785403244544,0.0,16152.0
28-Sep-2017 00:00,29-Sep-2017 00:00,7.01000070365493,25.0,15428.0
29-Sep-2017 00:00,30-Sep-2017 00:00,4.41637710768731,11.0,10614.0
30-Sep-2017 00:00,01-Oct-2017 00:00,5.86265583989474,6.0,14554.0
01-Oct-2017 00:00,02-Oct-2017 00:00,0.941197158591185,0.0,2338.0
02-Oct-2017 00:00,03-Oct-2017 00:00,1.07545683209867,0.0,2902.0
03-Oct-2017 00:00,04-Oct-2017 00:00,1.42696651554962,0.0,3701.0
04-Oct-2017 00:00,05-Oct-2017 00:00,0.382205420345097,3.0,953.0
05-Oct-2017 00:00,06-Oct-2017 00:00,0.396913276466032,2.0,1087.0
06-Oct-2017 00:00,07-Oct-2017 00:00,1.59902419867863,3.0,4351.0
07-Oct-2017 00:00,08-Oct-2017 00:00,2.29628966833475,10.0,6107.0
08-Oct-2017 00:00,09-Oct-2017 00:00,2.18333681300897,5.0,5476.0
09-Oct-2017 00:00,10-Oct-2017 00:00,0.146941859539405,2.0,406.0
10-Oct-2017 00:00,11-Oct-2017 00:00,0.711426519129118,4.0,1689.0
11-Oct-2017 00:00,12-Oct-2017 00:00,1.05480866738107,2.0,2726.0
12-Oct-2017 00:00,13-Oct-2017 00:00,6.87367197490265,173.0,17176.0
13-Oct-2017 00:00,14-Oct-2017 00:00,3.5694792412318,18.0,8832.0
14-Oct-2017 00:00,15-Oct-2017 00:00,4.0152447208303,13.0,10867.0
15-Oct-2017 00:00,16-Oct-2017 00:00,3.38903304700266,0.0,8999.0
16-Oct-2017 00:00,17-Oct-2017 00:00,0.488602809591595,0.0,1264.0
17-Oct-2017 00:00,18-Oct-2017 00:00,0.0,0.0,0.0
18-Oct-2017 00:00,19-Oct-2017 00:00,0.0,0.0,0.0
19-Oct-2017 00:00,20-Oct-2017 00:00,0.0,0.0,0.0
20-Oct-2017 00:00,21-Oct-2017 00:00,0.24511229420112,0.0,577.0
21-Oct-2017 00:00,22-Oct-2017 00:00,1.86363512089223,8.0,4605.0
22-Oct-2017 00:00,23-Oct-2017 00:00,0.294387029744847,3.0,730.0
23-Oct-2017 00:00,24-Oct-2017 00:00,1.23070642448053,7.0,3321.0
24-Oct-2017 00:00,25-Oct-2017 00:00,2.55606010895661,15.0,6728.0
25-Oct-2017 00:00,26-Oct-2017 00:00,1.78590779845709,10.0,4716.0
26-Oct-2017 00:00,27-Oct-2017 00:00,2.80081713115668,5.0,7562.0
27-Oct-2017 00:00,28-Oct-2017 00:00,1.32278120774679,4.0,3511.0
28-Oct-2017 00:00,29-Oct-2017 00:00,3.09766344263541,9.0,7728.47529164629
29-Oct-2017 00:00,30-Oct-2017 00:00,2.57761791423479,4.0,6547.52470835371
30-Oct-2017 00:00,31-Oct-2017 00:00,7.80228465758953,52.0,17855.0
31-Oct-2017 00:00,01-Nov-2017 00:00,2.50150371828379,11.0,6293.0
01-Nov-2017 00:00,02-Nov-2017 00:00,6.53797028681455,25.0,15868.0
02-Nov-2017 00:00,03-Nov-2017 00:00,3.42637250708473,15.0,8275.0
03-Nov-2017 00:00,04-Nov-2017 00:00,3.78826861075515,15.0,9431.0
04-Nov-2017 00:00,05-Nov-2017 00:00,3.46469207831525,13.0,8006.0
05-Nov-2017 00:00,06-Nov-2017 00:00,5.77238474696136,14.0,14664.0
06-Nov-2017 00:00,07-Nov-2017 00:00,3.56421380204313,16.0,9158.9878575781
07-Nov-2017 00:00,08-Nov-2017 00:00,3.86382912699013,9.0,9235.44570469189
08-Nov-2017 00:00,09-Nov-2017 00:00,2.24542994610233,8.0,5185.56643773001
09-Nov-2017 00:00,10-Nov-2017 00:00,3.92425733715349,11.0,9565.0
10-Nov-2017 00:00,11-Nov-2017 00:00,4.39035555583824,14.0,10727.0
11-Nov-2017 00:00,12-Nov-2017 00:00,3.6120369541835,21.0,8793.0
12-Nov-2017 00:00,13-Nov-2017 00:00,2.80142909872245,13.0,7461.0
13-Nov-2017 00:00,14-Nov-2017 00:00,2.13808234908218,11.0,5279.0
14-Nov-2017 00:00,15-Nov-2017 00:00,0.329339159310077,0.0,846.0
15-Nov-2017 00:00,16-Nov-2017 00:00,3.13533340292753,29.0,8070.0
16-Nov-2017 00:00,17-Nov-2017 00:00,5.42806829555855,38.0,12770.0
17-Nov-2017 00:00,18-Nov-2017 00:00,1.47329182671672,4.0,3363.28208782069
18-Nov-2017 00:00,19-Nov-2017 00:00,2.39335818719665,11.0,6084.7179121793
19-Nov-2017 00:00,20-Nov-2017 00:00,1.89849404477594,13.0,4730.0
20-Nov-2017 00:00,21-Nov-2017 00:00,3.63361748484156,18.0,8790.0
21-Nov-2017 00:00,22-Nov-2017 00:00,3.61993458204202,31.0,9120.0
22-Nov-2017 00:00,23-Nov-2017 00:00,3.09723092142152,25.0,7992.0
23-Nov-2017 00:00,24-Nov-2017 00:00,3.71067307463108,23.0,9854.0
24-Nov-2017 00:00,25-Nov-2017 00:00,6.20914581655265,30.0,15730.2607978763
25-Nov-2017 00:00,26-Nov-2017 00:00,5.03179615600982,17.0,12751.2942614058
26-Nov-2017 00:00,27-Nov-2017 00:00,5.03896330444482,15.0,13664.4449407179
27-Nov-2017 00:00,28-Nov-2017 00:00,4.70550112343276,16.0,11990.0
28-Nov-2017 00:00,29-Nov-2017 00:00,6.86115454491016,24.0,17194.0
29-Nov-2017 00:00,30-Nov-2017 00:00,4.07479693589843,14.0,10356.0
30-Nov-2017 00:00,01-Dec-2017 00:00,2.45388393375421,18.0,6016.2746598836
01-Dec-2017 00:00,02-Dec-2017 00:00,5.47632576285752,13.0,13815.6032295029
02-Dec-2017 00:00,03-Dec-2017 00:00,5.67308940080407,11.0,14611.9648845376
03-Dec-2017 00:00,04-Dec-2017 00:00,3.37362139606434,13.0,9352.15722607585
04-Dec-2017 00:00,05-Dec-2017 00:00,3.94549705495745,17.0,10518.4976080585
05-Dec-2017 00:00,06-Dec-2017 00:00,2.81138649511573,31.0,7219.50239194152
06-Dec-2017 00:00,07-Dec-2017 00:00,2.88727689075472,7.0,7508.0837363844
07-Dec-2017 00:00,08-Dec-2017 00:00,3.89790194931316,18.0,9918.44292408635
08-Dec-2017 00:00,09-Dec-2017 00:00,3.56204878346097,16.0,8918.44627614023
09-Dec-2017 00:00,10-Dec-2017 00:00,2.67546909734493,4.0,7544.83863930747
10-Dec-2017 00:00,11-Dec-2017 00:00,4.75261591274617,14.0,11955.1884240815
11-Dec-2017 00:00,12-Dec-2017 00:00,1.64888923685423,9.0,3792.0
12-Dec-2017 00:00,13-Dec-2017 00:00,2.3817779169686,19.0,6311.0
13-Dec-2017 00:00,14-Dec-2017 00:00,1.5860487127284,18.0,3920.22078474855
14-Dec-2017 00:00,15-Dec-2017 00:00,2.02642320129167,24.0,4938.77921525145
15-Dec-2017 00:00,16-Dec-2017 00:00,1.78635967533058,5.0,3957.0
16-Dec-2017 00:00,17-Dec-2017 00:00,4.00842135698482,30.0,10581.0
17-Dec-2017 00:00,18-Dec-2017 00:00,1.57721406983292,9.0,4065.0
18-Dec-2017 00:00,19-Dec-2017 00:00,4.54037794281167,20.0,10622.0
19-Dec-2017 00:00,20-Dec-2017 00:00,3.06464621609456,16.0,7639.0
20-Dec-2017 00:00,21-Dec-2017 00:00,0.186585341604755,2.0,442.0
21-Dec-2017 00:00,22-Dec-2017 00:00,3.23997231169706,24.0,7764.0
22-Dec-2017 00:00,23-Dec-2017 00:00,0.882297383282312,0.0,2177.0
23-Dec-2017 00:00,24-Dec-2017 00:00,2.11788778533273,5.0,4955.0
24-Dec-2017 00:00,25-Dec-2017 00:00,3.97603507934216,17.0,9771.0
25-Dec-2017 00:00,26-Dec-2017 00:00,1.49757215619702,3.0,3238.0
26-Dec-2017 00:00,27-Dec-2017 00:00,4.46350811261755,8.0,11117.0
27-Dec-2017 00:00,28-Dec-2017 00:00,2.86687619302953,8.0,6261.0
28-Dec-2017 00:00,29-Dec-2017 00:00,1.64675793364377,2.0,3855.0
29-Dec-2017 00:00,30-Dec-2017 00:00,1.09262531813896,1.0,2749.0
30-Dec-2017 00:00,31-Dec-2017 00:00,0.306454058300653,0.0,636.0
31-Dec-2017 00:00,01-Jan-2018 00:00,0.822990443761792,2.0,1717.27960813963
01-Jan-2018 00:00,02-Jan-2018 00:00,2.82141227667472,1.0,7217.72039186037
02-Jan-2018 00:00,03-Jan-2018 00:00,5.79400116015256,30.0,13506.4758133062
03-Jan-2018 00:00,04-Jan-2018 00:00,2.65636754504894,17.0,6082.52418669377
04-Jan-2018 00:00,05-Jan-2018 00:00,5.21646216722812,15.0,12490.0
05-Jan-2018 00:00,06-Jan-2018 00:00,2.45418225799767,4.0,6379.98299394859
06-Jan-2018 00:00,07-Jan-2018 00:00,3.4510810045358,18.0,8656.01700605141
07-Jan-2018 00:00,08-Jan-2018 00:00,1.70075233336663,7.0,3821.0
08-Jan-2018 00:00,09-Jan-2018 00:00,4.66756593993472,21.0,10366.4816989637
09-Jan-2018 00:00,10-Jan-2018 00:00,2.86585752881047,14.0,6378.51830103633
10-Jan-2018 00:00,11-Jan-2018 00:00,3.64519953471255,17.0,8934.0
11-Jan-2018 00:00,12-Jan-2018 00:00,4.36382153225057,17.0,10663.0
12-Jan-2018 00:00,13-Jan-2018 00:00,3.77136572188161,15.0,8694.0
13-Jan-2018 00:00,14-Jan-2018 00:00,2.49752608599771,9.0,5887.03791618402
14-Jan-2018 00:00,15-Jan-2018 00:00,4.88312265947156,11.0,12104.3894615851
15-Jan-2018 00:00,16-Jan-2018 00:00,5.04041220917441,21.0,10114.5726222309
16-Jan-2018 00:00,17-Jan-2018 00:00,3.65831309509569,22.0,8472.0
17-Jan-2018 00:00,18-Jan-2018 00:00,4.57199308362255,19.0,10516.0
18-Jan-2018 00:00,19-Jan-2018 00:00,2.71186893541374,17.0,6205.0
19-Jan-2018 00:00,20-Jan-2018 00:00,4.2863241171439,16.0,10166.0
20-Jan-2018 00:00,21-Jan-2018 00:00,0.516707428616912,0.0,1292.0
21-Jan-2018 00:00,22-Jan-2018 00:00,2.7470144000252,10.0,6796.0
22-Jan-2018 00:00,23-Jan-2018 00:00,5.13491832696534,26.0,11967.0
23-Jan-2018 00:00,24-Jan-2018 00:00,5.50188909052631,23.0,13179.0
24-Jan-2018 00:00,25-Jan-2018 00:00,1.53529368100187,1.0,3997.0
25-Jan-2018 00:00,26-Jan-2018 00:00,4.6960907795267,15.0,10690.0
26-Jan-2018 00:00,27-Jan-2018 00:00,2.37100025731173,5.0,6369.0
27-Jan-2018 00:00,28-Jan-2018 00:00,0.34401918392382,3.0,806.0
28-Jan-2018 00:00,29-Jan-2018 00:00,1.23937455261886,3.0,3323.0
29-Jan-2018 00:00,30-Jan-2018 00:00,1.03757804421817,5.0,2590.0
30-Jan-2018 00:00,31-Jan-2018 00:00,1.18470309351606,7.0,2915.0
31-Jan-2018 00:00,01-Feb-2018 00:00,5.51781755783585,6.0,13110.0
01-Feb-2018 00:00,02-Feb-2018 00:00,1.9621162411463,11.0,4915.0
02-Feb-2018 00:00,03-Feb-2018 00:00,2.70590377197081,12.0,7011.0
03-Feb-2018 00:00,04-Feb-2018 00:00,2.08659124590064,6.0,5217.14253514547
04-Feb-2018 00:00,05-Feb-2018 00:00,4.03679611856334,11.0,9210.85746485454
05-Feb-2018 00:00,06-Feb-2018 00:00,2.82193443065546,10.0,6214.0
06-Feb-2018 00:00,07-Feb-2018 00:00,4.16981973279924,23.0,10383.0
07-Feb-2018 00:00,08-Feb-2018 00:00,2.50548049391217,16.0,6001.0
08-Feb-2018 00:00,09-Feb-2018 00:00,0.0137633719079991,0.0,30.0
09-Feb-2018 00:00,10-Feb-2018 00:00,3.33096251430803,22.0,7142.0
10-Feb-2018 00:00,11-Feb-2018 00:00,1.72789662871724,2.0,4393.10979053984
11-Feb-2018 00:00,12-Feb-2018 00:00,2.31606786860378,2.0,6021.89020946016
12-Feb-2018 00:00,13-Feb-2018 00:00,4.26452252522605,9.0,9175.0
13-Feb-2018 00:00,14-Feb-2018 00:00,2.31424586738715,11.0,5439.0
14-Feb-2018 00:00,15-Feb-2018 00:00,2.17499179790174,13.0,5155.0
15-Feb-2018 00:00,16-Feb-2018 00:00,0.0607079654814139,0.0,151.0
16-Feb-2018 00:00,17-Feb-2018 00:00,2.55023786089208,12.0,6108.0
17-Feb-2018 00:00,18-Feb-2018 00:00,0.081126222858541,0.0,193.0
18-Feb-2018 00:00,19-Feb-2018 00:00,2.10951657180955,0.0,5108.0
19-Feb-2018 00:00,20-Feb-2018 00:00,2.34810474438106,0.0,5357.0
20-Feb-2018 00:00,21-Feb-2018 00:00,1.43482686112861,0.0,3266.0
21-Feb-2018 00:00,22-Feb-2018 00:00,1.41335227272312,0.0,3111.0
22-Feb-2018 00:00,23-Feb-2018 00:00,3.44006302152829,8.0,8099.62170051289
23-Feb-2018 00:00,24-Feb-2018 00:00,0.451609752618201,0.0,1171.37829948711
24-Feb-2018 00:00,25-Feb-2018 00:00,0.466823749303358,0.0,1177.0
25-Feb-2018 00:00,26-Feb-2018 00:00,3.84129040118908,8.0,9027.0
26-Feb-2018 00:00,27-Feb-2018 00:00,2.32350848981735,8.0,5553.5886042907
27-Feb-2018 00:00,28-Feb-2018 00:00,1.86539917195621,10.0,4253.6222957626
28-Feb-2018 00:00,01-Mar-2018 00:00,0.466741077684673,0.0,1211.58204844925
01-Mar-2018 00:00,02-Mar-2018 00:00,3.1707579322007,0.0,7467.34391225795
02-Mar-2018 00:00,03-Mar-2018 00:00,1.56714747207702,0.0,3796.86313923949
03-Mar-2018 00:00,04-Mar-2018 00:00,0.951723388198385,0.0,2492.79098344569
04-Mar-2018 00:00,05-Mar-2018 00:00,1.73419087252109,12.0,4851.20901655431
05-Mar-2018 00:00,06-Mar-2018 00:00,0.32845059850464,0.0,782.0
06-Mar-2018 00:00,07-Mar-2018 00:00,3.12696353293903,11.0,7177.0
07-Mar-2018 00:00,08-Mar-2018 00:00,4.10500800321212,8.0,9338.0
08-Mar-2018 00:00,09-Mar-2018 00:00,3.30243875765544,11.0,7490.0
09-Mar-2018 00:00,10-Mar-2018 00:00,4.6132878825708,26.0,10813.0
10-Mar-2018 00:00,11-Mar-2018 00:00,0.101519625386509,0.0,256.0
11-Mar-2018 00:00,12-Mar-2018 00:00,2.07833750894732,3.0,4435.0
12-Mar-2018 00:00,13-Mar-2018 00:00,1.66773621135069,2.0,3860.0
13-Mar-2018 00:00,14-Mar-2018 00:00,3.58981672031697,10.0,8109.0
14-Mar-2018 00:00,15-Mar-2018 00:00,3.32997792889443,11.0,7627.0
15-Mar-2018 00:00,16-Mar-2018 00:00,2.27386438200281,13.0,5138.0
16-Mar-2018 00:00,17-Mar-2018 00:00,4.25396707671644,24.0,9792.0
17-Mar-2018 00:00,18-Mar-2018 00:00,2.20061907941252,5.0,5772.0
18-Mar-2018 00:00,19-Mar-2018 00:00,0.993740306595524,0.0,2386.0
19-Mar-2018 00:00,20-Mar-2018 00:00,3.4464828707992,18.0,7699.0
20-Mar-2018 00:00,21-Mar-2018 00:00,3.54318012137481,19.0,8551.0
21-Mar-2018 00:00,22-Mar-2018 00:00,0.0995809472669482,0.0,240.0
22-Mar-2018 00:00,23-Mar-2018 00:00,3.28949212988005,21.0,7995.0
23-Mar-2018 00:00,24-Mar-2018 00:00,3.63492773931024,9.0,9109.58939401436
24-Mar-2018 00:00,25-Mar-2018 00:00,7.39219303849151,24.0,18267.4106059856
25-Mar-2018 00:00,26-Mar-2018 00:00,5.98987936383462,9.0,15069.4476602267
26-Mar-2018 00:00,27-Mar-2018 00:00,4.10314736379159,17.0,9593.55233977327
27-Mar-2018 00:00,28-Mar-2018 00:00,3.5510528743546,15.0,8428.0
28-Mar-2018 00:00,29-Mar-2018 00:00,3.13237011226909,24.0,7636.0
29-Mar-2018 00:00,30-Mar-2018 00:00,2.47234611144611,11.0,5734.0
30-Mar-2018 00:00,31-Mar-2018 00:00,0.836353197330489,2.0,2077.0
31-Mar-2018 00:00,01-Apr-2018 00:00,5.58401501755447,19.0,13426.9247405927
01-Apr-2018 00:00,02-Apr-2018 00:00,2.61948763611606,4.0,6557.07525940729
02-Apr-2018 00:00,03-Apr-2018 00:00,1.81637546317548,4.0,3773.0
03-Apr-2018 00:00,04-Apr-2018 00:00,6.67767474553465,25.0,15718.05153645
04-Apr-2018 00:00,05-Apr-2018 00:00,3.74781814557523,7.0,8424.94846354999
05-Apr-2018 00:00,06-Apr-2018 00:00,3.32272602655588,6.0,7743.60525841874
06-Apr-2018 00:00,07-Apr-2018 00:00,0.419960589706757,1.0,1064.39474158126
07-Apr-2018 00:00,08-Apr-2018 00:00,6.43953783968252,28.0,13241.0
08-Apr-2018 00:00,09-Apr-2018 00:00,0.451569086533179,0.0,1041.0
09-Apr-2018 00:00,10-Apr-2018 00:00,2.01806282350316,10.0,4210.87014162426
10-Apr-2018 00:00,11-Apr-2018 00:00,4.16827645992202,10.0,9240.8603588464
11-Apr-2018 00:00,12-Apr-2018 00:00,6.29224461441255,13.0,14215.2694995293
12-Apr-2018 00:00,13-Apr-2018 00:00,2.72994373711672,10.0,6964.0
13-Apr-2018 00:00,14-Apr-2018 00:00,2.5003964791359,8.0,6303.0
14-Apr-2018 00:00,15-Apr-2018 00:00,2.01019614982321,3.0,4693.0
15-Apr-2018 00:00,16-Apr-2018 00:00,2.82542735483023,7.0,6519.62266375783
16-Apr-2018 00:00,17-Apr-2018 00:00,4.83565978129889,9.0,11142.3773362422
17-Apr-2018 00:00,18-Apr-2018 00:00,4.28791304655928,24.0,9373.0
18-Apr-2018 00:00,19-Apr-2018 00:00,3.68307302201439,7.0,8660.5630064992
19-Apr-2018 00:00,20-Apr-2018 00:00,6.6664024523903,28.0,14675.4369935008
20-Apr-2018 00:00,21-Apr-2018 00:00,2.1863953898236,3.0,4851.0
21-Apr-2018 00:00,22-Apr-2018 00:00,4.31162212195156,8.0,10029.0
22-Apr-2018 00:00,23-Apr-2018 00:00,0.0637651117471753,1.0,140.0
23-Apr-2018 00:00,24-Apr-2018 00:00,0.316507844188843,3.0,777.0
24-Apr-2018 00:00,25-Apr-2018 00:00,0.271812614329371,3.0,627.0
25-Apr-2018 00:00,26-Apr-2018 00:00,0.818712469177003,5.0,2215.0
26-Apr-2018 00:00,27-Apr-2018 00:00,0.156032520082347,4.0,395.0
27-Apr-2018 00:00,28-Apr-2018 00:00,0.611205559520838,6.0,1460.0
28-Apr-2018 00:00,29-Apr-2018 00:00,0.495189344229224,5.0,1246.0
29-Apr-2018 00:00,30-Apr-2018 00:00,0.819948997853455,6.0,2049.0
30-Apr-2018 00:00,01-May-2018 00:00,0.621427115640203,4.0,1538.0
01-May-2018 00:00,02-May-2018 00:00,2.19755999951776,4.0,5063.0
02-May-2018 00:00,03-May-2018 00:00,0.149557832253782,0.0,339.0
03-May-2018 00:00,04-May-2018 00:00,0.094653473712402,1.0,246.0
04-May-2018 00:00,05-May-2018 00:00,0.369256044699687,2.0,878.0
05-May-2018 00:00,06-May-2018 00:00,0.749274238447953,4.0,1904.0
06-May-2018 00:00,07-May-2018 00:00,0.463300574637343,3.0,1121.0
07-May-2018 00:00,08-May-2018 00:00,0.394545852221548,4.0,924.0
08-May-2018 00:00,09-May-2018 00:00,1.01675589553981,3.0,2406.0
09-May-2018 00:00,10-May-2018 00:00,2.5141610494664,8.0,6294.0
10-May-2018 00:00,11-May-2018 00:00,1.78588513370937,10.0,4519.0
11-May-2018 00:00,12-May-2018 00:00,3.93913197214704,5.0,9908.34956793978
12-May-2018 00:00,13-May-2018 00:00,2.66414975925451,7.0,7522.16639594034
13-May-2018 00:00,14-May-2018 00:00,4.62454613372481,14.0,11944.4840361199
14-May-2018 00:00,15-May-2018 00:00,0.815058806559483,4.0,1903.0
15-May-2018 00:00,16-May-2018 00:00,0.290012576551473,5.0,630.0
16-May-2018 00:00,17-May-2018 00:00,1.0205876379436,4.0,2395.0
17-May-2018 00:00,18-May-2018 00:00,1.73416621927109,9.0,4143.0
18-May-2018 00:00,19-May-2018 00:00,1.45272235145017,7.0,3481.0
19-May-2018 00:00,20-May-2018 00:00,0.996828521432934,5.0,2472.0
20-May-2018 00:00,21-May-2018 00:00,3.13207741788441,6.0,7550.0
21-May-2018 00:00,22-May-2018 00:00,2.49630574793074,9.0,5874.2345391565
22-May-2018 00:00,23-May-2018 00:00,2.07261798744577,6.0,5128.7654608435
23-May-2018 00:00,24-May-2018 00:00,1.77448589681909,5.0,4553.0
24-May-2018 00:00,25-May-2018 00:00,4.03788021868496,9.0,9961.0
25-May-2018 00:00,26-May-2018 00:00,1.18925475224567,3.0,2830.0
26-May-2018 00:00,27-May-2018 00:00,2.65024073981103,1.0,5959.61869408552
27-May-2018 00:00,28-May-2018 00:00,0.67207888529641,1.0,1683.38130591448
